Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
251,1,2013-09-30,17788,2366,1,0,0,0
262,1,2013-09-30,19279,3239,1,0,0,1
562,1,2013-09-30,17901,3114,1,0,0,0
817,1,2013-09-30,21514,3163,1,0,0,1
1114,1,2013-09-30,20081,3273,1,0,0,1
251,7,2013-09-29,0,0,0,0,0,0
262,7,2013-09-29,22704,3729,1,0,0,0
562,7,2013-09-29,18323,3308,1,0,0,0
817,7,2013-09-29,0,0,0,0,0,0
1114,7,2013-09-29,0,0,0,0,0,0
251,6,2013-09-28,16736,2286,1,0,0,0
262,6,2013-09-28,16897,3106,1,0,0,0
562,6,2013-09-28,12541,2392,1,0,0,0
817,6,2013-09-28,15868,2395,1,0,0,0
1114,6,2013-09-28,22391,3628,1,0,0,0
251,5,2013-09-27,17789,2242,1,1,0,0
262,5,2013-09-27,20232,3448,1,1,0,0
562,5,2013-09-27,17805,3112,1,1,0,0
817,5,2013-09-27,21975,3146,1,1,0,0
1114,5,2013-09-27,20843,3228,1,1,0,0
251,4,2013-09-26,16268,2173,1,1,0,0
262,4,2013-09-26,18811,3107,1,1,0,0
562,4,2013-09-26,15984,2787,1,1,0,0
817,4,2013-09-26,22034,3113,1,1,0,0
1114,4,2013-09-26,19231,2975,1,1,0,0
251,3,2013-09-25,16680,2205,1,1,0,0
262,3,2013-09-25,17578,3065,1,1,0,0
562,3,2013-09-25,16838,2852,1,1,0,0
817,3,2013-09-25,25114,3403,1,1,0,0
1114,3,2013-09-25,17744,2844,1,1,0,0
251,2,2013-09-24,18566,2310,1,1,0,0
262,2,2013-09-24,17880,3082,1,1,0,0
562,2,2013-09-24,16701,2833,1,1,0,0
817,2,2013-09-24,21381,3073,1,1,0,0
1114,2,2013-09-24,20321,3121,1,1,0,0
251,1,2013-09-23,19944,2449,1,1,0,0
262,1,2013-09-23,18978,3134,1,1,0,0
562,1,2013-09-23,19126,3096,1,1,0,0
817,1,2013-09-23,23244,3247,1,1,0,0
1114,1,2013-09-23,21197,3185,1,1,0,0
251,7,2013-09-22,0,0,0,0,0,0
262,7,2013-09-22,25985,4019,1,0,0,0
562,7,2013-09-22,17443,2927,1,0,0,0
817,7,2013-09-22,0,0,0,0,0,0
1114,7,2013-09-22,0,0,0,0,0,0
251,6,2013-09-21,16377,2190,1,0,0,0
262,6,2013-09-21,14873,2927,1,0,0,0
562,6,2013-09-21,11503,2270,1,0,0,0
817,6,2013-09-21,14298,2140,1,0,0,0
1114,6,2013-09-21,21114,3668,1,0,0,0
251,5,2013-09-20,14163,2003,1,0,0,0
262,5,2013-09-20,18532,3327,1,0,0,0
562,5,2013-09-20,14947,2898,1,0,0,0
817,5,2013-09-20,18132,2721,1,0,0,0
1114,5,2013-09-20,17258,3000,1,0,0,0
251,4,2013-09-19,14821,2127,1,0,0,0
262,4,2013-09-19,15744,2876,1,0,0,0
562,4,2013-09-19,14570,2684,1,0,0,0
817,4,2013-09-19,18771,2962,1,0,0,0
1114,4,2013-09-19,15060,2854,1,0,0,0
251,3,2013-09-18,14525,2018,1,0,0,0
262,3,2013-09-18,16048,2898,1,0,0,0
562,3,2013-09-18,14541,2687,1,0,0,0
817,3,2013-09-18,18679,2854,1,0,0,0
1114,3,2013-09-18,15496,2770,1,0,0,0
251,2,2013-09-17,14426,2117,1,0,0,0
262,2,2013-09-17,16206,2841,1,0,0,0
562,2,2013-09-17,14941,2653,1,0,0,0
817,2,2013-09-17,20082,3108,1,0,0,0
1114,2,2013-09-17,16868,2859,1,0,0,0
251,1,2013-09-16,15458,2094,1,0,0,0
262,1,2013-09-16,18848,3230,1,0,0,0
562,1,2013-09-16,15843,2958,1,0,0,0
817,1,2013-09-16,20531,3094,1,0,0,0
1114,1,2013-09-16,18245,3086,1,0,0,0
251,7,2013-09-15,0,0,0,0,0,0
262,7,2013-09-15,28155,4403,1,0,0,0
562,7,2013-09-15,18013,3131,1,0,0,0
817,7,2013-09-15,0,0,0,0,0,0
1114,7,2013-09-15,0,0,0,0,0,0
251,6,2013-09-14,15348,2170,1,0,0,0
262,6,2013-09-14,18205,3348,1,0,0,0
562,6,2013-09-14,13311,2840,1,0,0,0
817,6,2013-09-14,14182,2233,1,0,0,0
1114,6,2013-09-14,23218,3874,1,0,0,0
251,5,2013-09-13,17700,2313,1,1,0,0
262,5,2013-09-13,20289,3499,1,1,0,0
562,5,2013-09-13,18160,3305,1,1,0,0
817,5,2013-09-13,21742,3123,1,1,0,0
1114,5,2013-09-13,21071,3399,1,1,0,0
251,4,2013-09-12,18892,2415,1,1,0,0
262,4,2013-09-12,19632,3097,1,1,0,0
562,4,2013-09-12,19441,3132,1,1,0,0
817,4,2013-09-12,22292,3229,1,1,0,0
1114,4,2013-09-12,20676,3167,1,1,0,0
251,3,2013-09-11,18205,2347,1,1,0,0
262,3,2013-09-11,20195,3177,1,1,0,0
562,3,2013-09-11,19599,3204,1,1,0,0
817,3,2013-09-11,23839,3327,1,1,0,0
1114,3,2013-09-11,21073,3111,1,1,0,0
251,2,2013-09-10,18085,2195,1,1,0,0
262,2,2013-09-10,20491,3230,1,1,0,0
562,2,2013-09-10,20883,3179,1,1,0,0
817,2,2013-09-10,24658,3448,1,1,0,0
1114,2,2013-09-10,22408,3171,1,1,0,0
251,1,2013-09-09,25161,2787,1,1,0,0
262,1,2013-09-09,24792,3694,1,1,0,0
562,1,2013-09-09,21760,3338,1,1,0,0
817,1,2013-09-09,26971,3499,1,1,0,0
1114,1,2013-09-09,22096,3075,1,1,0,0
251,7,2013-09-08,0,0,0,0,0,0
262,7,2013-09-08,29873,4515,1,0,0,0
562,7,2013-09-08,19131,3237,1,0,0,0
817,7,2013-09-08,0,0,0,0,0,0
1114,7,2013-09-08,0,0,0,0,0,0
251,6,2013-09-07,16520,2342,1,0,0,0
262,6,2013-09-07,15240,3171,1,0,0,0
562,6,2013-09-07,13607,2724,1,0,0,0
817,6,2013-09-07,13757,2235,1,0,0,0
1114,6,2013-09-07,21681,3804,1,0,0,0
251,5,2013-09-06,15940,2310,1,0,0,0
262,5,2013-09-06,17526,3496,1,0,0,0
562,5,2013-09-06,15945,3161,1,0,0,0
817,5,2013-09-06,19073,3075,1,0,0,0
1114,5,2013-09-06,17285,3236,1,0,0,0
251,4,2013-09-05,15955,2377,1,0,0,0
262,4,2013-09-05,18722,2914,1,0,0,0
562,4,2013-09-05,15305,2874,1,0,0,0
817,4,2013-09-05,20046,3144,1,0,0,0
1114,4,2013-09-05,17180,2959,1,0,0,0
251,3,2013-09-04,15391,2355,1,0,0,0
262,3,2013-09-04,17708,2929,1,0,0,0
562,3,2013-09-04,15358,2767,1,0,0,0
817,3,2013-09-04,19731,3174,1,0,0,0
1114,3,2013-09-04,17699,2979,1,0,0,0
251,2,2013-09-03,18297,2599,1,0,0,1
262,2,2013-09-03,17846,2945,1,0,0,0
562,2,2013-09-03,16363,2912,1,0,0,0
817,2,2013-09-03,19727,3080,1,0,0,0
1114,2,2013-09-03,18141,3123,1,0,0,0
251,1,2013-09-02,17350,2295,1,0,0,1
262,1,2013-09-02,20359,3440,1,0,0,0
562,1,2013-09-02,17720,3058,1,0,0,0
817,1,2013-09-02,20325,3167,1,0,0,0
1114,1,2013-09-02,18834,2912,1,0,0,0
251,7,2013-09-01,0,0,0,0,0,0
262,7,2013-09-01,32926,5145,1,0,0,0
562,7,2013-09-01,21656,3304,1,0,0,0
817,7,2013-09-01,0,0,0,0,0,0
1114,7,2013-09-01,0,0,0,0,0,0
251,6,2013-08-31,20744,2850,1,0,0,0
262,6,2013-08-31,19229,3650,1,0,0,0
562,6,2013-08-31,15098,2762,1,0,0,0
817,6,2013-08-31,15020,2334,1,0,0,0
1114,6,2013-08-31,23155,3934,1,0,0,0
251,5,2013-08-30,19408,2426,1,1,0,1
262,5,2013-08-30,23562,3912,1,1,0,0
562,5,2013-08-30,20380,3528,1,1,0,0
817,5,2013-08-30,22477,3345,1,1,0,0
1114,5,2013-08-30,24523,3837,1,1,0,0
251,4,2013-08-29,17405,2364,1,1,0,1
262,4,2013-08-29,19695,3238,1,1,0,0
562,4,2013-08-29,17483,2957,1,1,0,0
817,4,2013-08-29,22726,3320,1,1,0,0
1114,4,2013-08-29,21963,3365,1,1,0,0
251,3,2013-08-28,18784,2337,1,1,0,1
262,3,2013-08-28,18477,3116,1,1,0,0
562,3,2013-08-28,17622,3075,1,1,0,0
817,3,2013-08-28,24517,3394,1,1,0,0
1114,3,2013-08-28,20636,3245,1,1,0,0
251,2,2013-08-27,19322,2489,1,1,0,1
262,2,2013-08-27,19737,3013,1,1,0,0
562,2,2013-08-27,17927,3150,1,1,0,0
817,2,2013-08-27,25192,3595,1,1,0,0
1114,2,2013-08-27,21495,3311,1,1,0,0
251,1,2013-08-26,22826,2638,1,1,0,1
262,1,2013-08-26,20557,3329,1,1,0,0
562,1,2013-08-26,19799,3216,1,1,0,0
817,1,2013-08-26,26343,3695,1,1,0,0
1114,1,2013-08-26,22739,3558,1,1,0,0
251,7,2013-08-25,0,0,0,0,0,0
262,7,2013-08-25,26015,4453,1,0,0,0
562,7,2013-08-25,17217,3241,1,0,0,0
817,7,2013-08-25,0,0,0,0,0,0
1114,7,2013-08-25,0,0,0,0,0,0
251,6,2013-08-24,14389,2008,1,0,0,0
262,6,2013-08-24,16895,3407,1,0,0,0
562,6,2013-08-24,12234,2689,1,0,0,0
817,6,2013-08-24,15417,2501,1,0,0,0
1114,6,2013-08-24,21056,3697,1,0,0,0
251,5,2013-08-23,13479,1908,1,0,0,1
262,5,2013-08-23,17864,3354,1,0,0,0
562,5,2013-08-23,15288,2992,1,0,0,0
817,5,2013-08-23,19016,3236,1,0,0,0
1114,5,2013-08-23,18040,3241,1,0,0,0
251,4,2013-08-22,14724,2057,1,0,0,1
262,4,2013-08-22,16322,2903,1,0,0,0
562,4,2013-08-22,13500,2677,1,0,0,0
817,4,2013-08-22,19171,3257,1,0,0,0
1114,4,2013-08-22,17694,3107,1,0,0,0
251,3,2013-08-21,14912,2083,1,0,0,1
262,3,2013-08-21,14993,2818,1,0,0,0
562,3,2013-08-21,14337,2755,1,0,0,0
817,3,2013-08-21,21361,3357,1,0,0,0
1114,3,2013-08-21,17027,3112,1,0,0,0
251,2,2013-08-20,14726,2084,1,0,0,1
262,2,2013-08-20,16369,2942,1,0,0,0
562,2,2013-08-20,15234,2811,1,0,0,0
817,2,2013-08-20,20373,3252,1,0,0,0
1114,2,2013-08-20,16929,3025,1,0,0,0
251,1,2013-08-19,14840,2087,1,0,0,1
262,1,2013-08-19,18204,3294,1,0,0,0
562,1,2013-08-19,16058,3045,1,0,0,0
817,1,2013-08-19,21627,3402,1,0,0,0
1114,1,2013-08-19,17573,3037,1,0,0,0
251,7,2013-08-18,0,0,0,0,0,0
262,7,2013-08-18,29526,4855,1,0,0,0
562,7,2013-08-18,19255,3189,1,0,0,0
817,7,2013-08-18,0,0,0,0,0,0
1114,7,2013-08-18,0,0,0,0,0,0
251,6,2013-08-17,15249,2138,1,0,0,0
262,6,2013-08-17,16942,3444,1,0,0,0
562,6,2013-08-17,11848,2540,1,0,0,0
817,6,2013-08-17,14724,2529,1,0,0,0
1114,6,2013-08-17,21558,3722,1,0,0,0
251,5,2013-08-16,16185,2246,1,1,0,1
262,5,2013-08-16,20644,3813,1,1,0,0
562,5,2013-08-16,17705,3388,1,1,0,0
817,5,2013-08-16,23244,3633,1,1,0,0
1114,5,2013-08-16,22000,3727,1,1,0,0
251,4,2013-08-15,18220,2348,1,1,0,1
262,4,2013-08-15,18969,3280,1,1,0,0
562,4,2013-08-15,18081,3107,1,1,0,0
817,4,2013-08-15,23842,3596,1,1,0,0
1114,4,2013-08-15,21386,3487,1,1,0,0
251,3,2013-08-14,18919,2502,1,1,0,1
262,3,2013-08-14,19875,3304,1,1,0,0
562,3,2013-08-14,18174,3075,1,1,0,0
817,3,2013-08-14,28127,3999,1,1,0,0
1114,3,2013-08-14,22172,3357,1,1,0,0
251,2,2013-08-13,19452,2525,1,1,0,1
262,2,2013-08-13,20216,3214,1,1,0,0
562,2,2013-08-13,19107,3143,1,1,0,0
817,2,2013-08-13,29722,4185,1,1,0,0
1114,2,2013-08-13,21309,3308,1,1,0,0
251,1,2013-08-12,24020,2783,1,1,0,1
262,1,2013-08-12,23096,3452,1,1,0,0
562,1,2013-08-12,20244,3428,1,1,0,0
817,1,2013-08-12,30983,4252,1,1,0,0
1114,1,2013-08-12,26101,3793,1,1,0,0
251,7,2013-08-11,0,0,0,0,0,0
262,7,2013-08-11,29977,4549,1,0,0,0
562,7,2013-08-11,18372,3126,1,0,0,0
817,7,2013-08-11,0,0,0,0,0,0
1114,7,2013-08-11,0,0,0,0,0,0
251,6,2013-08-10,15439,2035,1,0,0,0
262,6,2013-08-10,16958,3263,1,0,0,0
562,6,2013-08-10,12292,2435,1,0,0,0
817,6,2013-08-10,16981,2854,1,0,0,0
1114,6,2013-08-10,20506,3557,1,0,0,0
251,5,2013-08-09,15924,2088,1,0,0,1
262,5,2013-08-09,18300,3399,1,0,0,0
562,5,2013-08-09,15612,3011,1,0,0,0
817,5,2013-08-09,20785,3292,1,0,0,0
1114,5,2013-08-09,19062,3383,1,0,0,0
251,4,2013-08-08,15854,2094,1,0,0,1
262,4,2013-08-08,16571,3030,1,0,0,0
562,4,2013-08-08,16695,2925,1,0,0,0
817,4,2013-08-08,19581,3332,1,0,0,0
1114,4,2013-08-08,17850,3037,1,0,0,0
251,3,2013-08-07,15706,2147,1,0,0,1
262,3,2013-08-07,16481,3150,1,0,0,0
562,3,2013-08-07,16262,2973,1,0,0,1
817,3,2013-08-07,20501,3488,1,0,0,0
1114,3,2013-08-07,18015,3162,1,0,0,0
251,2,2013-08-06,16362,2240,1,0,0,1
262,2,2013-08-06,17947,3219,1,0,0,0
562,2,2013-08-06,16224,3107,1,0,0,1
817,2,2013-08-06,22071,3725,1,0,0,0
1114,2,2013-08-06,18693,3295,1,0,0,0
251,1,2013-08-05,16216,2274,1,0,0,1
262,1,2013-08-05,18220,3597,1,0,0,0
562,1,2013-08-05,17025,3335,1,0,0,1
817,1,2013-08-05,22368,3625,1,0,0,0
1114,1,2013-08-05,20792,3756,1,0,0,0
251,7,2013-08-04,0,0,0,0,0,0
262,7,2013-08-04,32252,5112,1,0,0,0
562,7,2013-08-04,17951,3197,1,0,0,1
817,7,2013-08-04,0,0,0,0,0,0
1114,7,2013-08-04,0,0,0,0,0,0
251,6,2013-08-03,16416,2098,1,0,0,0
262,6,2013-08-03,20319,4201,1,0,0,0
562,6,2013-08-03,13014,2647,1,0,0,1
817,6,2013-08-03,13737,2522,1,0,0,0
1114,6,2013-08-03,21707,4041,1,0,0,0
251,5,2013-08-02,15987,2102,1,1,0,1
262,5,2013-08-02,23276,4560,1,1,0,0
562,5,2013-08-02,18367,3492,1,1,0,1
817,5,2013-08-02,22870,3658,1,1,0,1
1114,5,2013-08-02,21138,3863,1,1,0,0
251,4,2013-08-01,18633,2472,1,1,0,1
262,4,2013-08-01,21068,3757,1,1,0,0
562,4,2013-08-01,19456,3502,1,1,0,1
817,4,2013-08-01,25013,3738,1,1,0,1
1114,4,2013-08-01,24140,4022,1,1,0,0
251,3,2013-07-31,21209,2467,1,1,0,1
262,3,2013-07-31,21140,3516,1,1,0,1
562,3,2013-07-31,20938,3251,1,1,0,1
817,3,2013-07-31,26180,3568,1,1,0,1
1114,3,2013-07-31,26468,4042,1,1,0,1
251,2,2013-07-30,22185,2616,1,1,0,1
262,2,2013-07-30,21136,3418,1,1,0,1
562,2,2013-07-30,20270,3150,1,1,0,1
817,2,2013-07-30,26653,3675,1,1,0,1
1114,2,2013-07-30,18885,2989,1,1,0,1
251,1,2013-07-29,23716,2607,1,1,0,1
262,1,2013-07-29,22661,3699,1,1,0,1
562,1,2013-07-29,19876,3247,1,1,0,1
817,1,2013-07-29,26552,3710,1,1,0,1
1114,1,2013-07-29,27789,4133,1,1,0,1
251,7,2013-07-28,0,0,0,0,0,0
262,7,2013-07-28,28107,4747,1,0,0,0
562,7,2013-07-28,17371,3137,1,0,0,1
817,7,2013-07-28,0,0,0,0,0,0
1114,7,2013-07-28,0,0,0,0,0,0
251,6,2013-07-27,13923,1883,1,0,0,0
262,6,2013-07-27,16600,3335,1,0,0,0
562,6,2013-07-27,12121,2399,1,0,0,1
817,6,2013-07-27,13821,2416,1,0,0,0
1114,6,2013-07-27,18347,3333,1,0,0,0
251,5,2013-07-26,15018,2024,1,0,0,1
262,5,2013-07-26,18823,3552,1,0,0,1
562,5,2013-07-26,14839,2801,1,0,0,1
817,5,2013-07-26,18140,3141,1,0,0,1
1114,5,2013-07-26,17724,3483,1,0,0,1
251,4,2013-07-25,15623,2256,1,0,0,1
262,4,2013-07-25,17451,3140,1,0,0,1
562,4,2013-07-25,14422,2852,1,0,0,1
817,4,2013-07-25,19061,3300,1,0,0,1
1114,4,2013-07-25,17080,3233,1,0,0,1
251,3,2013-07-24,15199,2091,1,0,0,1
262,3,2013-07-24,16635,3065,1,0,0,1
562,3,2013-07-24,13385,2625,1,0,0,1
817,3,2013-07-24,19996,3331,1,0,0,1
1114,3,2013-07-24,16241,3076,1,0,0,1
251,2,2013-07-23,15702,2196,1,0,0,1
262,2,2013-07-23,16786,3349,1,0,0,1
562,2,2013-07-23,13578,2796,1,0,0,1
817,2,2013-07-23,20233,3445,1,0,0,1
1114,2,2013-07-23,15814,3120,1,0,0,1
251,1,2013-07-22,16911,2336,1,0,0,1
262,1,2013-07-22,18258,3461,1,0,0,1
562,1,2013-07-22,15035,3003,1,0,0,1
817,1,2013-07-22,21165,3614,1,0,0,1
1114,1,2013-07-22,17542,3273,1,0,0,1
251,7,2013-07-21,0,0,0,0,0,0
262,7,2013-07-21,27547,4840,1,0,0,0
562,7,2013-07-21,15841,3054,1,0,0,1
817,7,2013-07-21,0,0,0,0,0,0
1114,7,2013-07-21,0,0,0,0,0,0
251,6,2013-07-20,17517,2236,1,0,0,0
262,6,2013-07-20,17014,3439,1,0,0,0
562,6,2013-07-20,11314,2352,1,0,0,1
817,6,2013-07-20,13556,2235,1,0,0,0
1114,6,2013-07-20,16719,3139,1,0,0,0
251,5,2013-07-19,18993,2426,1,1,0,0
262,5,2013-07-19,19699,3430,1,1,0,1
562,5,2013-07-19,16963,2994,1,1,0,1
817,5,2013-07-19,22598,3413,1,1,0,1
1114,5,2013-07-19,21804,3396,1,1,0,1
251,4,2013-07-18,21147,2616,1,1,0,0
262,4,2013-07-18,18721,3166,1,1,0,1
562,4,2013-07-18,16967,3021,1,1,0,1
817,4,2013-07-18,23682,3631,1,1,0,1
1114,4,2013-07-18,21245,3424,1,1,0,1
251,3,2013-07-17,19754,2507,1,1,0,0
262,3,2013-07-17,18036,2997,1,1,0,1
562,3,2013-07-17,16999,2891,1,1,0,1
817,3,2013-07-17,23733,3688,1,1,0,1
1114,3,2013-07-17,19200,3252,1,1,0,1
251,2,2013-07-16,22225,2683,1,1,0,0
262,2,2013-07-16,18642,3082,1,1,0,1
562,2,2013-07-16,18097,2941,1,1,0,1
817,2,2013-07-16,25435,3777,1,1,0,1
1114,2,2013-07-16,22433,3442,1,1,0,1
251,1,2013-07-15,24234,2772,1,1,0,0
262,1,2013-07-15,20251,3220,1,1,0,1
562,1,2013-07-15,20556,3263,1,1,0,1
817,1,2013-07-15,29860,3980,1,1,0,1
1114,1,2013-07-15,25545,3732,1,1,0,1
251,7,2013-07-14,0,0,0,0,0,0
262,7,2013-07-14,30112,4560,1,0,0,0
562,7,2013-07-14,17179,2879,1,0,0,1
817,7,2013-07-14,0,0,0,0,0,0
1114,7,2013-07-14,0,0,0,0,0,0
251,6,2013-07-13,16903,2135,1,0,0,0
262,6,2013-07-13,16446,3108,1,0,0,0
562,6,2013-07-13,11913,2400,1,0,0,1
817,6,2013-07-13,14321,2498,1,0,0,0
1114,6,2013-07-13,19876,3264,1,0,0,0
251,5,2013-07-12,16244,2118,1,0,0,0
262,5,2013-07-12,16670,3173,1,0,0,1
562,5,2013-07-12,15860,2919,1,0,0,1
817,5,2013-07-12,20459,3166,1,0,0,1
1114,5,2013-07-12,18027,3070,1,0,0,1
251,4,2013-07-11,16837,2180,1,0,0,0
262,4,2013-07-11,15916,2847,1,0,0,1
562,4,2013-07-11,14441,2695,1,0,0,1
817,4,2013-07-11,21334,3354,1,0,0,1
1114,4,2013-07-11,17616,2932,1,0,0,1
251,3,2013-07-10,15575,2129,1,0,0,0
262,3,2013-07-10,16455,2923,1,0,0,1
562,3,2013-07-10,14993,2779,1,0,0,1
817,3,2013-07-10,21420,3401,1,0,0,1
1114,3,2013-07-10,19324,3032,1,0,0,1
251,2,2013-07-09,15744,2206,1,0,0,0
262,2,2013-07-09,17979,3070,1,0,0,1
562,2,2013-07-09,15316,2855,1,0,0,1
817,2,2013-07-09,22464,3670,1,0,0,1
1114,2,2013-07-09,18844,3200,1,0,0,1
251,1,2013-07-08,15897,2303,1,0,0,0
262,1,2013-07-08,17833,3268,1,0,0,1
562,1,2013-07-08,16110,3023,1,0,0,1
817,1,2013-07-08,23769,3944,1,0,0,1
1114,1,2013-07-08,20131,3354,1,0,0,1
251,7,2013-07-07,0,0,0,0,0,0
262,7,2013-07-07,28075,4566,1,0,0,0
562,7,2013-07-07,17439,3083,1,0,0,1
817,7,2013-07-07,0,0,0,0,0,0
1114,7,2013-07-07,0,0,0,0,0,0
251,6,2013-07-06,15728,2160,1,0,0,0
262,6,2013-07-06,16230,3130,1,0,0,0
562,6,2013-07-06,12598,2448,1,0,0,1
817,6,2013-07-06,14321,2434,1,0,0,0
1114,6,2013-07-06,18526,3288,1,0,0,0
251,5,2013-07-05,17840,2327,1,1,0,0
262,5,2013-07-05,20559,3533,1,1,0,1
562,5,2013-07-05,19231,3260,1,1,0,1
817,5,2013-07-05,23555,3627,1,1,0,1
1114,5,2013-07-05,21478,3408,1,1,0,1
251,4,2013-07-04,19194,2424,1,1,0,0
262,4,2013-07-04,20904,3321,1,1,0,1
562,4,2013-07-04,18298,3215,1,1,0,1
817,4,2013-07-04,26577,4024,1,1,0,1
1114,4,2013-07-04,21701,3340,1,1,0,1
251,3,2013-07-03,18612,2417,1,1,0,0
262,3,2013-07-03,18877,3268,1,1,0,1
562,3,2013-07-03,19678,3310,1,1,0,1
817,3,2013-07-03,28016,4315,1,1,0,1
1114,3,2013-07-03,20582,3335,1,1,0,1
251,2,2013-07-02,20149,2529,1,1,0,0
262,2,2013-07-02,19840,3208,1,1,0,1
562,2,2013-07-02,20024,3281,1,1,0,1
817,2,2013-07-02,30042,4334,1,1,0,1
1114,2,2013-07-02,23925,3504,1,1,0,1
251,1,2013-07-01,22815,2742,1,1,0,0
262,1,2013-07-01,22448,3472,1,1,0,1
562,1,2013-07-01,22419,3612,1,1,0,1
817,1,2013-07-01,32671,4448,1,1,0,1
1114,1,2013-07-01,25737,3793,1,1,0,1
251,7,2013-06-30,0,0,0,0,0,0
262,7,2013-06-30,31810,4596,1,0,0,0
562,7,2013-06-30,19734,3134,1,0,0,0
817,7,2013-06-30,0,0,0,0,0,0
1114,7,2013-06-30,0,0,0,0,0,0
251,6,2013-06-29,22811,3078,1,0,0,0
262,6,2013-06-29,18759,3190,1,0,0,0
562,6,2013-06-29,15665,2748,1,0,0,0
817,6,2013-06-29,16724,2437,1,0,0,0
1114,6,2013-06-29,22835,3395,1,0,0,0
251,5,2013-06-28,16676,2081,1,0,0,0
262,5,2013-06-28,20333,3558,1,0,0,1
562,5,2013-06-28,19376,3424,1,0,0,1
817,5,2013-06-28,23340,3558,1,0,0,1
1114,5,2013-06-28,19875,3154,1,0,0,1
251,4,2013-06-27,15200,2099,1,0,0,0
262,4,2013-06-27,18033,3002,1,0,0,1
562,4,2013-06-27,17464,3271,1,0,0,1
817,4,2013-06-27,23389,3659,1,0,0,1
1114,4,2013-06-27,18809,2952,1,0,0,1
251,3,2013-06-26,15098,2079,1,0,0,0
262,3,2013-06-26,17944,3047,1,0,0,1
562,3,2013-06-26,16423,3064,1,0,0,0
817,3,2013-06-26,25135,3834,1,0,0,1
1114,3,2013-06-26,16670,2759,1,0,0,1
251,2,2013-06-25,16389,2212,1,0,0,0
262,2,2013-06-25,17398,3095,1,0,0,1
562,2,2013-06-25,17092,3236,1,0,0,0
817,2,2013-06-25,21704,3451,1,0,0,1
1114,2,2013-06-25,17559,2882,1,0,0,1
251,1,2013-06-24,16012,2211,1,0,0,0
262,1,2013-06-24,18401,3113,1,0,0,1
562,1,2013-06-24,17548,3311,1,0,0,0
817,1,2013-06-24,24537,3911,1,0,0,1
1114,1,2013-06-24,19263,3106,1,0,0,1
251,7,2013-06-23,0,0,0,0,0,0
262,7,2013-06-23,29414,4498,1,0,0,0
562,7,2013-06-23,18758,3135,1,0,0,0
817,7,2013-06-23,0,0,0,0,0,0
1114,7,2013-06-23,0,0,0,0,0,0
251,6,2013-06-22,17344,2307,1,0,0,0
262,6,2013-06-22,16969,3285,1,0,0,0
562,6,2013-06-22,13436,2470,1,0,0,0
817,6,2013-06-22,15930,2625,1,0,0,0
1114,6,2013-06-22,19727,3354,1,0,0,0
251,5,2013-06-21,19304,2371,1,1,0,0
262,5,2013-06-21,21125,3673,1,1,0,1
562,5,2013-06-21,19852,3635,1,1,0,0
817,5,2013-06-21,25232,3840,1,1,0,1
1114,5,2013-06-21,20668,3236,1,1,0,1
251,4,2013-06-20,16012,2058,1,1,0,0
262,4,2013-06-20,23173,3531,1,1,0,1
562,4,2013-06-20,18605,3403,1,1,0,0
817,4,2013-06-20,27028,4216,1,1,0,1
1114,4,2013-06-20,18727,3173,1,1,0,1
251,3,2013-06-19,16123,2145,1,1,0,0
262,3,2013-06-19,19979,3644,1,1,0,0
562,3,2013-06-19,18195,3381,1,1,0,0
817,3,2013-06-19,26010,4438,1,1,0,1
1114,3,2013-06-19,18843,3281,1,1,0,0
251,2,2013-06-18,18677,2498,1,1,0,0
262,2,2013-06-18,19916,3466,1,1,0,0
562,2,2013-06-18,20524,3410,1,1,0,0
817,2,2013-06-18,30331,4547,1,1,0,0
1114,2,2013-06-18,21643,3381,1,1,0,0
251,1,2013-06-17,22988,2753,1,1,0,0
262,1,2013-06-17,21387,3575,1,1,0,0
562,1,2013-06-17,20789,3450,1,1,0,0
817,1,2013-06-17,34001,4589,1,1,0,0
1114,1,2013-06-17,23557,3534,1,1,0,0
251,7,2013-06-16,0,0,0,0,0,0
262,7,2013-06-16,24198,3879,1,0,0,0
562,7,2013-06-16,17965,3220,1,0,0,0
817,7,2013-06-16,0,0,0,0,0,0
1114,7,2013-06-16,0,0,0,0,0,0
251,6,2013-06-15,17188,2196,1,0,0,0
262,6,2013-06-15,18499,3236,1,0,0,0
562,6,2013-06-15,16356,2799,1,0,0,0
817,6,2013-06-15,16281,2573,1,0,0,0
1114,6,2013-06-15,22213,3442,1,0,0,0
251,5,2013-06-14,16364,2204,1,0,0,0
262,5,2013-06-14,20150,3518,1,0,0,0
562,5,2013-06-14,18144,3309,1,0,0,0
817,5,2013-06-14,23015,3608,1,0,0,0
1114,5,2013-06-14,18592,3020,1,0,0,0
251,4,2013-06-13,15523,2123,1,0,0,0
262,4,2013-06-13,19263,3295,1,0,0,0
562,4,2013-06-13,17075,2999,1,0,0,0
817,4,2013-06-13,23222,3912,1,0,0,0
1114,4,2013-06-13,16391,2938,1,0,0,0
251,3,2013-06-12,15572,2108,1,0,0,0
262,3,2013-06-12,17231,3092,1,0,0,0
562,3,2013-06-12,17521,2978,1,0,0,0
817,3,2013-06-12,24783,4072,1,0,0,0
1114,3,2013-06-12,17264,2984,1,0,0,0
251,2,2013-06-11,16080,2219,1,0,0,0
262,2,2013-06-11,16628,2968,1,0,0,0
